business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
v5kwdvmg-J8g-ll0nkc3Sw,The Libertine Liquor Bar,38 E Washington St,Indianapolis,IN,46204,39.7672488945,-86.1567753553,4.0,208,0,"{'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'GoodForDancing': 'False'}","Restaurants, Lounges, Bars, American (New), Nightlife","{'Tuesday': '16:0-0:0', 'Wednesday': '16:0-0:0', 'Thursday': '16:0-0:0', 'Friday': '16:0-1:0', 'Saturday': '16:0-1:0'}"
my0bmPD5dgDFE1ia__LNlw,Nails & Beauty Lounge,953 E Brandon Blvd,Brandon,FL,33511,27.9371659,-82.2699586,3.5,84,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Waxing, Nail Salons, Hair Removal","{'Monday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-17:0'}"
VVvUBlc_WIEb8obKGq39dA,Four Green Fields,"4100 George J Bean Pkwy, Airside E, Tampa International Airport",Tampa,FL,33607,27.9803985924,-82.5377866183,4.5,39,1,"{'OutdoorSeating': 'False', 'Alcohol': ""'full_bar'"", 'Smoking': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'WiFi': ""'no'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': None, 'street': False, 'validated': None, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'HappyHour': 'False', 'BikeParking': 'False', 'CoatCheck': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}""}","Irish Pub, Bars, Restaurants, Irish, Nightlife","{'Monday': '5:0-21:30', 'Tuesday': '5:0-21:30', 'Wednesday': '5:0-21:30', 'Thursday': '5:0-21:30', 'Friday': '5:0-21:30', 'Saturday': '5:0-21:30', 'Sunday': '5:0-21:30'}"
Tm3QiAVLJAR2fEJK7APPPQ,City Fitness - Northern Liberties,200 Spring Garden St,Philadelphia,PA,19123,39.9603427,-75.141951,3.0,131,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Active Life, Fitness & Instruction, Trainers, Gyms","{'Monday': '0:0-0:0', 'Tuesday': '5:0-1:0', 'Wednesday': '5:0-1:0', 'Thursday': '5:0-12:0', 'Friday': '5:0-12:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}"
dJfkfBbJz7wi0RgW-ph_Eg,Sake House,5106 E Fowler Ave,Tampa,FL,33617,28.055212,-82.399374,3.0,140,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HappyHour': 'True'}","Restaurants, Sushi Bars, Japanese","{'Monday': '11:0-23:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '12:30-2:0', 'Sunday': '12:30-22:0'}"
VbItL6RDULtnw4YvB6EhVg,Jon's Bar & Grille,300 South St,Philadelphia,PA,19147,39.9412993,-75.1477446,3.0,178,0,"{'Corkage': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'BYOBCorkage': ""'yes_free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'RestaurantsDelivery': 'False'}","Tex-Mex, Restaurants, American (Traditional), Nightlife, Bars","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}"
CLEWowfkj-wKYJlQDqT1aw,Blow Bar Express Styling Salon,"310 S Dale Mabry Hwy, Ste 110",Tampa,FL,33609,27.9419745389,-82.5053069603,4.0,55,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Makeup Artists, Blow Dry/Out Services, Beauty & Spas, Hair Salons, Nail Salons, Eyebrow Services","{'Monday': '0:0-0:0', 'Tuesday': '8:0-16:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-17:0'}"
Pr_Mlt9FqdcW7WCFGJmozA,The Cider Factory,420 S B St,Virginia City,NV,89440,39.305224,-119.652596,4.5,104,1,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': None, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""'casual'"", 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'Alcohol': ""'beer_and_wine'"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}""}","Italian, Seafood, American (Traditional), Steakhouses, Restaurants, Comfort Food","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-19:0'}"
f82dhKNiUXsDVPMLqKYiIQ,Sher-e-Punjab,853 East Grant Rd,Tucson,AZ,85719,32.2509598946,-110.9591583204,4.0,446,1,"{'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BYOBCorkage': ""'no'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'False', 'RestaurantsTableService': 'True', 'BusinessAcceptsBitcoin': 'False', 'BYOB': 'False', 'Smoking': ""u'no'"", 'ByAppointmentOnly': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}"", 'HappyHour': 'True', 'RestaurantsReservations': 'True', 'Corkage': 'True', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'WheelchairAccessible': 'False', 'DogsAllowed': 'True'}","Restaurants, Salad, Pakistani, Indian, Cocktail Bars, Food, Food Delivery Services, Soup, Halal, Bars, Nightlife","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}"
yooufdsf3eAVq_9RQNSDJA,Mazzoni Center,"1348 Bainbridge St, Fl 2",Philadelphia,PA,19147,39.9426271,-75.1650829,3.0,46,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True'}","Local Services, Community Service/Non-Profit, Health & Medical, Doctors, Family Practice, Medical Centers, Counseling & Mental Health","{'Monday': '0:0-0:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-21:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
VeqkfRUzZAKlQer3npXPdQ,New India's Kitchen,14222 Manchester Rd,Ballwin,MO,63011,38.5920571,-90.5035651,4.0,130,0,"{'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False', 'RestaurantsDelivery': 'False'}","Restaurants, Indian, Buffets, Diners, Pakistani","{'Monday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}"
-Ijm5ICZUZffTo3iumczrw,MedExpress Urgent Care,"10500 Ulmerton Rd, Ste 202",Largo,FL,33771,27.892834976,-82.7845353864,2.5,39,1,"{'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Doctors, Health & Medical, Urgent Care, Walk-in Clinics, Medical Centers, Family Practice","{'Monday': '0:0-0:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}"
j9Kaj_6tSeXmVMYCgZithg,Noble Crust,28330 Paseo Dr,Wesley Chapel,FL,33543,28.188219,-82.347274,4.5,496,1,"{'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'WiFi': ""'free'"", 'HappyHour': 'True', 'Caters': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': None, 'video': False, 'karaoke': False}"", 'RestaurantsPriceRange2': '2', 'GoodForDancing': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'Smoking': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTableService': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'CoatCheck': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}"", 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': None}"", 'Corkage': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Restaurants, Italian, Nightlife, Southern, Bars, Breakfast & Brunch, Pizza","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '11:30-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:30-15:0'}"
EIlFs8kybcG-l60GJjNUIA,Domino's Pizza,"3800 Tampa Rd, Ste 180",Oldsmar,FL,34677,28.0420037,-82.6746125,2.5,20,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Pizza, Chicken Wings, Restaurants, Sandwiches","{'Monday': '10:30-0:0', 'Tuesday': '10:30-0:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-0:0', 'Friday': '10:30-1:0', 'Saturday': '10:30-1:0', 'Sunday': '10:30-0:0'}"
QWqKTWQ2OiDgo3dzNkpung,Jong Ka Jib,6600 N 5th St,Philadelphia,PA,19126,40.0520643,-75.1273939,4.5,351,1,"{'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'Corkage': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'None'}","Korean, Restaurants","{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30', 'Sunday': '10:30-22:30'}"
JgORpZ2kB8DG2MECu7jvkQ,Tat Starz,"1418 N Clairborne Ave, Ste 5",New Orleans,LA,70116,29.9695644,-90.067925,4.5,19,1,"{'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'ByAppointmentOnly': 'False'}","Arts & Entertainment, Shopping, Art Galleries, Piercing, Tattoo, Beauty & Spas","{'Monday': '12:0-2:0', 'Tuesday': '12:0-2:0', 'Wednesday': '12:0-2:0', 'Thursday': '12:0-2:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-2:0'}"
uW2oyOCEN3RgS7j2MfUIkg,The Bearded Lady Barbershop,2122 Magazine St,New Orleans,LA,70130,29.9297373,-90.0761184,4.5,46,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BikeParking': 'True'}","Barbers, Beauty & Spas","{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-17:0'}"
-DXNvQLhKwunHzg8OjkwXA,Northeast Auto Service,5155 E 65th St,Indianapolis,IN,46220,39.875143,-86.0824,4.5,54,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Automotive, Auto Repair","{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '8:0-14:0'}"
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,"7320 Hollister Ave, Ste 1",Goleta,CA,93117,34.4305419,-119.882367,4.0,189,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'DogsAllowed': 'True', 'DriveThru': 'False', 'WheelchairAccessible': 'True', 'Corkage': 'False', 'Alcohol': ""u'beer_and_wine'"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}"", 'BYOB': 'False'}","Burgers, Cafes, Restaurants, Mexican, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '8:0-20:30', 'Wednesday': '8:0-20:30', 'Thursday': '8:0-20:30', 'Friday': '8:0-20:30', 'Saturday': '8:0-20:30', 'Sunday': '8:0-20:30'}"
AgbRp5NLsP1-J1fdg6Hdcw,Hands On Bicycle,1453 Gulf To Bay Blvd,Clearwater,FL,33755,27.963,-82.777749,5.0,13,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True'}","Sporting Goods, Bikes, Shopping","{'Monday': '6:0-17:0', 'Tuesday': '6:0-17:0', 'Wednesday': '6:0-17:0', 'Thursday': '6:0-17:0', 'Friday': '6:0-17:0', 'Saturday': '6:0-14:0'}"
dIpTuL2T1L98GQGU17IeSw,The Bricks,1327 E 7th Ave,Tampa,FL,33605,27.9600238,-82.4444005,4.0,548,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'Caters': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForDancing': 'False', 'CoatCheck': 'False', 'BYOB': 'False', 'Smoking': ""u'outdoor'"", 'DogsAllowed': 'False', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': None, 'video': False, 'karaoke': False}"", 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'OutdoorSeating': 'True'}","Bars, Breakfast & Brunch, Restaurants, American (New), Coffee & Tea, Food, Nightlife, Vegetarian","{'Monday': '0:0-0:0', 'Wednesday': '16:0-0:0', 'Thursday': '16:0-0:0', 'Friday': '16:0-1:0', 'Saturday': '12:0-1:0', 'Sunday': '12:0-21:0'}"
SoJwDKedR7SJh7-G69C38A,Hong Kong Sunny,334 W Bridge St,New Hope,PA,18938,40.3639078093,-74.9660219123,3.0,18,0,"{'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'HasTV': 'False'}","Chinese, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:30'}"
